doi,title,repository,publisher,landing_url,commons_url,client_id,publication_year,also_on_hal,hal_publications,hal_ids,match_reasons,object_kind
10.57745/ratfvp,Fig. 3 Map of distibution.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/RATFVP,https://commons.datacite.org/doi.org/10.57745/ratfvp,rdg.prod,2024,False,0,,,dataset_repo
10.57745/rbnidm,Fig. 6 Networkplot.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/RBNIDM,https://commons.datacite.org/doi.org/10.57745/rbnidm,rdg.prod,2024,False,0,,,dataset_repo
10.57745/rgv4ll,Fig. 6 Networkplot-Update.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/RGV4LL,https://commons.datacite.org/doi.org/10.57745/rgv4ll,rdg.prod,2026,False,0,,,dataset_repo
10.57745/rxszat,6.Coalescence_Network.Rmd,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/RXSZAT,https://commons.datacite.org/doi.org/10.57745/rxszat,rdg.prod,2026,False,0,,,dataset_repo
10.57745/ry57h0,LCI_Faba(C9896)_Process_diagram_and_inventory_data_Concentrate_v240727.xlsx,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/RY57H0,https://commons.datacite.org/doi.org/10.57745/ry57h0,rdg.prod,2025,False,0,,,dataset_repo
10.57745/s3c1iw,casys_sample_metadata.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/S3C1IW,https://commons.datacite.org/doi.org/10.57745/s3c1iw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/s6tjfw,3.Coalescence_Community.Rmd,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/S6TJFW,https://commons.datacite.org/doi.org/10.57745/s6tjfw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/saldau,Fig. 7 Forest plot.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/SALDAU,https://commons.datacite.org/doi.org/10.57745/saldau,rdg.prod,2024,False,0,,,dataset_repo
10.57745/so4t4m,Fig. 5 Combination of principles.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/SO4T4M,https://commons.datacite.org/doi.org/10.57745/so4t4m,rdg.prod,2024,False,0,,,dataset_repo
10.57745/sru56z,README.txt,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/SRU56Z,https://commons.datacite.org/doi.org/10.57745/sru56z,rdg.prod,2026,False,0,,,dataset_repo
10.57745/svlteq,mine_IPU_parent.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/SVLTEQ,https://commons.datacite.org/doi.org/10.57745/svlteq,rdg.prod,2026,False,0,,,dataset_repo
10.57745/syr1uc,Longevity.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/SYR1UC,https://commons.datacite.org/doi.org/10.57745/syr1uc,rdg.prod,2022,False,0,,,dataset_repo
10.57745/ta8jup,mine_IPU_map.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TA8JUP,https://commons.datacite.org/doi.org/10.57745/ta8jup,rdg.prod,2026,False,0,,,dataset_repo
10.57745/thnywe,PRISMA EcoEvo quality evaluation.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/THNYWE,https://commons.datacite.org/doi.org/10.57745/thnywe,rdg.prod,2024,False,0,,,dataset_repo
10.57745/tjj3wk,Meta-analysis Fig.7 and Supplementary figures 2-3-update.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TJJ3WK,https://commons.datacite.org/doi.org/10.57745/tjj3wk,rdg.prod,2026,False,0,,,dataset_repo
10.57745/tka3ac,Fig. 5 Combination of principles.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TKA3AC,https://commons.datacite.org/doi.org/10.57745/tka3ac,rdg.prod,2024,False,0,,,dataset_repo
10.57745/tl7f0g,0_ReadMe.html,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TL7F0G,https://commons.datacite.org/doi.org/10.57745/tl7f0g,rdg.prod,2022,False,0,,,dataset_repo
10.57745/tp39pw,1_ListVar.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TP39PW,https://commons.datacite.org/doi.org/10.57745/tp39pw,rdg.prod,2022,False,0,,,dataset_repo
10.57745/tru0cx,Fig. 4 Keywords occurrence.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TRU0CX,https://commons.datacite.org/doi.org/10.57745/tru0cx,rdg.prod,2024,False,0,,,dataset_repo
10.57745/ty61kh,metadata_water.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/TY61KH,https://commons.datacite.org/doi.org/10.57745/ty61kh,rdg.prod,2026,False,0,,,dataset_repo
10.57745/u0lngi,Fig. 5 Combination of principles.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/U0LNGI,https://commons.datacite.org/doi.org/10.57745/u0lngi,rdg.prod,2024,False,0,,,dataset_repo
10.57745/udpitq,Fig.7 Forest plot.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/UDPITQ,https://commons.datacite.org/doi.org/10.57745/udpitq,rdg.prod,2024,False,0,,,dataset_repo
10.57745/ultzc6,otu_table_v_int_bxl.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/ULTZC6,https://commons.datacite.org/doi.org/10.57745/ultzc6,rdg.prod,2026,False,0,,,dataset_repo
10.57745/unculx,Fig. 6 Networkplot.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/UNCULX,https://commons.datacite.org/doi.org/10.57745/unculx,rdg.prod,2024,False,0,,,dataset_repo
10.57745/upaiqd,Fig. 2 Years primary studies and meta-analyses.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/UPAIQD,https://commons.datacite.org/doi.org/10.57745/upaiqd,rdg.prod,2024,False,0,,,dataset_repo
10.57745/usypew,FORTIPHY-CLT-data.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/USYPEW,https://commons.datacite.org/doi.org/10.57745/usypew,rdg.prod,2026,False,0,,,dataset_repo
10.57745/uyt163,LCA_Faba(C9965)_Impacts_Contributions_Concentrate_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/UYT163,https://commons.datacite.org/doi.org/10.57745/uyt163,rdg.prod,2025,False,0,,,dataset_repo
10.57745/v56bjo,Mortality.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/V56BJO,https://commons.datacite.org/doi.org/10.57745/v56bjo,rdg.prod,2022,False,0,,,dataset_repo
10.57745/vdhile,Data_periphyton_microbial_param.csv,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/VDHILE,https://commons.datacite.org/doi.org/10.57745/vdhile,rdg.prod,2026,False,0,,,dataset_repo
10.57745/veodeb,Fig 3 Maps of countries.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/VEODEB,https://commons.datacite.org/doi.org/10.57745/veodeb,rdg.prod,2026,False,0,,,dataset_repo
10.57745/vfxpm5,rmqs1_16S_library_association.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/VFXPM5,https://commons.datacite.org/doi.org/10.57745/vfxpm5,rdg.prod,2023,False,0,,,dataset_repo
10.57745/vpbzs7,3_experimental_plots_indicators_descriptors.csv,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/VPBZS7,https://commons.datacite.org/doi.org/10.57745/vpbzs7,rdg.prod,2026,False,0,,,dataset_repo
10.57745/vt29fk,LCA_Pea(C9861)_Impacts_Contributions_Concentrate_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/VT29FK,https://commons.datacite.org/doi.org/10.57745/vt29fk,rdg.prod,2025,False,0,,,dataset_repo
10.57745/wbxeml,Fig 3 Maps of countries.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/WBXEML,https://commons.datacite.org/doi.org/10.57745/wbxeml,rdg.prod,2024,False,0,,,dataset_repo
10.57745/whekld,Fig. 6 Networkplot.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/WHEKLD,https://commons.datacite.org/doi.org/10.57745/whekld,rdg.prod,2024,False,0,,,dataset_repo
10.57745/wirxic,RMQS1 16S taxonomy,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/WIRXIC,https://commons.datacite.org/doi.org/10.57745/wirxic,rdg.prod,2023,True,1,hal-01843961,,dataset_repo
10.57745/wodojw,"Acceptability of protein-fortified recipes in older adults in France, UK and Norway: home-use test",Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/WODOJW,https://commons.datacite.org/doi.org/10.57745/wodojw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/wojkcw,casys_otu_table_raw.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/WOJKCW,https://commons.datacite.org/doi.org/10.57745/wojkcw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/x5aahz,casys_phyloseq_clean.rds,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/X5AAHZ,https://commons.datacite.org/doi.org/10.57745/x5aahz,rdg.prod,2026,False,0,,,dataset_repo
10.57745/x6jilp,4_table_description.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/X6JILP,https://commons.datacite.org/doi.org/10.57745/x6jilp,rdg.prod,2026,False,0,,,dataset_repo
10.57745/x6tkmm,Meta-analysis Supplemenatry Fig 3a and 3b.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/X6TKMM,https://commons.datacite.org/doi.org/10.57745/x6tkmm,rdg.prod,2024,False,0,,,dataset_repo
10.57745/xbfojp,RMQS1 16S bioinformatic config files and control sample data,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/XBFOJP,https://commons.datacite.org/doi.org/10.57745/xbfojp,rdg.prod,2023,True,1,hal-01843156,,dataset_repo
10.57745/xr2lei,phylogeny.tre,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/XR2LEI,https://commons.datacite.org/doi.org/10.57745/xr2lei,rdg.prod,2026,False,0,,,dataset_repo
10.57745/xrfpgy,SelectedParent_mineralisation.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/XRFPGY,https://commons.datacite.org/doi.org/10.57745/xrfpgy,rdg.prod,2026,False,0,,,dataset_repo
10.57745/xsijda,LCI_CompressedAirProxy_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/XSIJDA,https://commons.datacite.org/doi.org/10.57745/xsijda,rdg.prod,2025,False,0,,,dataset_repo
10.57745/xwyzhb,README.txt,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/XWYZHB,https://commons.datacite.org/doi.org/10.57745/xwyzhb,rdg.prod,2026,False,0,,,dataset_repo
10.57745/y4rmfn,Fig. 5 Combination of principles.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/Y4RMFN,https://commons.datacite.org/doi.org/10.57745/y4rmfn,rdg.prod,2026,False,0,,,dataset_repo
10.57745/yfkku1,LCI_Faba(C9864)_Process_diagram_and_inventory_data_concentrate_v240727.xlsx,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/YFKKU1,https://commons.datacite.org/doi.org/10.57745/yfkku1,rdg.prod,2025,False,0,,,dataset_repo
10.57745/ysrmqx,2025_structure-questionnaire-donnees-adbu.lss,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/YSRMQX,https://commons.datacite.org/doi.org/10.57745/ysrmqx,rdg.prod,2025,False,0,,,dataset_repo
10.57745/z518u3,mapfile_parents.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/Z518U3,https://commons.datacite.org/doi.org/10.57745/z518u3,rdg.prod,2026,False,0,,,dataset_repo
10.57745/zcqwnw,Fig. 5 Combination of principles.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/ZCQWNW,https://commons.datacite.org/doi.org/10.57745/zcqwnw,rdg.prod,2026,False,0,,,dataset_repo
10.57745/zgfhjq,LCA_Faba(C9863)_Impacts_Contributions_Concentrate_v250724.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/ZGFHJQ,https://commons.datacite.org/doi.org/10.57745/zgfhjq,rdg.prod,2025,False,0,,,dataset_repo
10.57745/zli4rv,Fig 3 Maps of countries.R,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/ZLI4RV,https://commons.datacite.org/doi.org/10.57745/zli4rv,rdg.prod,2024,False,0,,,dataset_repo
10.57745/znrmzx,Dataset of farming practices and indicators of performance of pesticide-free experimental cropping systems (CA-SYS and ABY) and their 25 organic and conventional reference systems over the 2020-2023 period,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ZNRMZX,https://commons.datacite.org/doi.org/10.57745/znrmzx,rdg.prod,2026,False,0,,,dataset_repo
10.57745/zrbfbj,rmqs1_16S_taxonomy_genus.tab,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/file.xhtml?persistentId=doi:10.57745/ZRBFBJ,https://commons.datacite.org/doi.org/10.57745/zrbfbj,rdg.prod,2023,False,0,,,dataset_repo
10.57745/zzwkgq,RMQS1 16S operational taxonomic units,Recherche Data Gouv,Recherche Data Gouv,https://entrepot.recherche.data.gouv.fr/citation?persistentId=doi:10.57745/ZZWKGQ,https://commons.datacite.org/doi.org/10.57745/zzwkgq,rdg.prod,2023,True,2,hal-01843156|hal-03129732,,dataset_repo
10.57760/sciencedb.11496,Data base Lake Ilay sediment core IL226b-num UBGD.300450,Science Data Bank,Science Data Bank,https://www.scidb.cn/detail?dataSetId=7ff6a4eca0a64f9cad7fbaed0acdf045,https://commons.datacite.org/doi.org/10.57760/sciencedb.11496,cnic.sciencedb,2024,False,0,,creator_name,other
10.6084/m9.figshare.14247620,Additional file 1 of EIF3F-related neurodevelopmental disorder: refining the phenotypic and expanding the molecular spectrum,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_EIF3F-related_neurodevelopmental_disorder_refining_the_phenotypic_and_expanding_the_molecular_spectrum/14247620,https://commons.datacite.org/doi.org/10.6084/m9.figshare.14247620,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.14247620.v1,Additional file 1 of EIF3F-related neurodevelopmental disorder: refining the phenotypic and expanding the molecular spectrum,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_EIF3F-related_neurodevelopmental_disorder_refining_the_phenotypic_and_expanding_the_molecular_spectrum/14247620/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.14247620.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.14450781,Additional file 1 of Rare deleterious mutations of HNRNP genes result in shared neurodevelopmental disorders,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Rare_deleterious_mutations_of_HNRNP_genes_result_in_shared_neurodevelopmental_disorders/14450781,https://commons.datacite.org/doi.org/10.6084/m9.figshare.14450781,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.14450781.v1,Additional file 1 of Rare deleterious mutations of HNRNP genes result in shared neurodevelopmental disorders,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Rare_deleterious_mutations_of_HNRNP_genes_result_in_shared_neurodevelopmental_disorders/14450781/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.14450781.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058257,Additional file 1 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058257,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058257,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058257.v1,Additional file 1 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058257/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058257.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058263,Additional file 3 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058263,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058263,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058263.v1,Additional file 3 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058263/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058263.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058266,Additional file 4 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058266,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058266,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058266.v1,Additional file 4 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_4_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058266/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058266.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058272,Additional file 5 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_5_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058272,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058272,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.15058272.v1,Additional file 5 of Dissecting indirect genetic effects from peers in laboratory mice,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_5_of_Dissecting_indirect_genetic_effects_from_peers_in_laboratory_mice/15058272/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.15058272.v1,figshare.ars,2021,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19395817,Additional file 1 of Personalization of renal replacement therapy initiation: a secondary analysis of the AKIKI and IDEAL-ICU trials,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Personalization_of_renal_replacement_therapy_initiation_a_secondary_analysis_of_the_AKIKI_and_IDEAL-ICU_trials/19395817,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19395817,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19395817.v1,Additional file 1 of Personalization of renal replacement therapy initiation: a secondary analysis of the AKIKI and IDEAL-ICU trials,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_1_of_Personalization_of_renal_replacement_therapy_initiation_a_secondary_analysis_of_the_AKIKI_and_IDEAL-ICU_trials/19395817/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19395817.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401732,Additional file 10 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_10_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401732,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401732,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401732.v1,Additional file 10 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_10_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401732/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401732.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401741,Additional file 11 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_11_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401741,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401741,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401741.v1,Additional file 11 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_11_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401741/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401741.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401744,Additional file 12 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_12_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401744,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401744,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401744.v1,Additional file 12 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_12_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401744/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401744.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401750,Additional file 2 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_2_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401750,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401750,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401750.v1,Additional file 2 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_2_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401750/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401750.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401753,Additional file 3 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401753,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401753,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401753.v1,Additional file 3 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_3_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401753/1,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401753.v1,figshare.ars,2022,False,0,,creator_name,dataset_repo
10.6084/m9.figshare.19401756,Additional file 4 of A comparative methylome analysis reveals conservation and divergence of DNA methylation patterns and functions in vertebrates,Figshare,figshare,https://springernature.figshare.com/articles/dataset/Additional_file_4_of_A_comparative_methylome_analysis_reveals_conservation_and_divergence_of_DNA_methylation_patterns_and_functions_in_vertebrates/19401756,https://commons.datacite.org/doi.org/10.6084/m9.figshare.19401756,figshare.ars,2022,False,0,,creator_name,dataset_repo
